time,EWU
2023-08-15 08:00:00+00:00,31.95
2023-08-15 09:00:00+00:00,32.04
2023-08-15 10:00:00+00:00,32.05
2023-08-15 11:00:00+00:00,31.92
2023-08-15 12:00:00+00:00,31.96
2023-08-15 13:30:00+00:00,31.889999389648438
2023-08-15 14:30:00+00:00,31.934999465942383
2023-08-15 15:30:00+00:00,31.905000686645508
2023-08-15 16:30:00+00:00,31.905000686645508
2023-08-15 17:30:00+00:00,31.889999389648438
2023-08-15 18:30:00+00:00,31.81999969482422
2023-08-15 19:30:00+00:00,31.860000610351562
2023-08-15 20:00:00+00:00,31.72
2023-08-15 21:00:00+00:00,31.71
2023-08-16 11:00:00+00:00,31.87
2023-08-16 12:00:00+00:00,31.86
2023-08-16 13:00:00+00:00,31.72
2023-08-16 13:30:00+00:00,31.84000015258789
2023-08-16 14:30:00+00:00,31.84000015258789
2023-08-16 15:30:00+00:00,31.78499984741211
2023-08-16 16:30:00+00:00,31.739999771118164
2023-08-16 17:30:00+00:00,31.819900512695312
2023-08-16 18:30:00+00:00,31.68000030517578
2023-08-16 19:30:00+00:00,31.690000534057617
2023-08-16 20:00:00+00:00,31.71
2023-08-16 23:00:00+00:00,31.57
2023-08-17 08:00:00+00:00,31.68
2023-08-17 10:00:00+00:00,31.81
2023-08-17 12:00:00+00:00,31.8
2023-08-17 13:00:00+00:00,31.18
2023-08-17 13:30:00+00:00,31.790000915527344
2023-08-17 14:30:00+00:00,31.68000030517578
2023-08-17 15:30:00+00:00,31.75
2023-08-17 16:30:00+00:00,31.68000030517578
2023-08-17 17:30:00+00:00,31.614999771118164
2023-08-17 18:30:00+00:00,31.56999969482422
2023-08-17 19:30:00+00:00,31.579999923706055
2023-08-17 20:00:00+00:00,31.47
2023-08-18 09:00:00+00:00,31.38
2023-08-18 12:00:00+00:00,31.26
2023-08-18 13:30:00+00:00,31.33449935913086
2023-08-18 14:30:00+00:00,31.469999313354492
2023-08-18 15:30:00+00:00,31.485000610351562
2023-08-18 16:30:00+00:00,31.475000381469727
2023-08-18 17:30:00+00:00,31.48889923095703
2023-08-18 18:30:00+00:00,31.475000381469727
2023-08-18 19:30:00+00:00,31.469999313354492
2023-08-18 20:00:00+00:00,31.47
2023-08-18 21:00:00+00:00,31.47
2023-08-18 23:00:00+00:00,31.5
2023-08-21 12:00:00+00:00,31.66
2023-08-21 13:30:00+00:00,31.424999237060547
2023-08-21 14:30:00+00:00,31.44499969482422
2023-08-21 15:30:00+00:00,31.485000610351562
2023-08-21 16:30:00+00:00,31.520000457763672
2023-08-21 17:30:00+00:00,31.520099639892578
2023-08-21 18:30:00+00:00,31.55500030517578
2023-08-21 19:30:00+00:00,31.559999465942383
2023-08-21 20:00:00+00:00,31.25
2023-08-21 21:00:00+00:00,31.55
2023-08-22 11:00:00+00:00,31.65
2023-08-22 12:00:00+00:00,31.41
2023-08-22 13:00:00+00:00,31.56
2023-08-22 13:30:00+00:00,31.450000762939453
2023-08-22 14:30:00+00:00,31.450000762939453
2023-08-22 15:30:00+00:00,31.440099716186523
2023-08-22 16:30:00+00:00,31.430099487304688
2023-08-22 17:30:00+00:00,31.420000076293945
2023-08-22 18:30:00+00:00,31.420000076293945
2023-08-22 19:30:00+00:00,31.415000915527344
2023-08-22 20:00:00+00:00,31.25
2023-08-22 21:00:00+00:00,31.42
2023-08-22 22:00:00+00:00,31.63
2023-08-23 08:00:00+00:00,31.56
2023-08-23 10:00:00+00:00,31.51
2023-08-23 12:00:00+00:00,31.5
2023-08-23 13:30:00+00:00,31.514999389648438
2023-08-23 14:30:00+00:00,31.575000762939453
2023-08-23 15:30:00+00:00,31.575000762939453
2023-08-23 16:30:00+00:00,31.625
2023-08-23 17:30:00+00:00,31.594999313354492
2023-08-23 18:30:00+00:00,31.604999542236328
2023-08-23 19:30:00+00:00,31.600000381469727
2023-08-23 20:00:00+00:00,31.63
2023-08-24 10:00:00+00:00,31.59
2023-08-24 13:30:00+00:00,31.540000915527344
2023-08-24 14:30:00+00:00,31.510000228881836
2023-08-24 15:30:00+00:00,31.459999084472656
2023-08-24 16:30:00+00:00,31.40999984741211
2023-08-24 17:30:00+00:00,31.405000686645508
2023-08-24 18:30:00+00:00,31.40999984741211
2023-08-24 19:30:00+00:00,31.309999465942383
2023-08-24 20:00:00+00:00,31.22
2023-08-25 11:00:00+00:00,31.54
2023-08-25 12:00:00+00:00,31.68
2023-08-25 13:30:00+00:00,31.372100830078125
2023-08-25 14:30:00+00:00,31.370100021362305
2023-08-25 15:30:00+00:00,31.424999237060547
2023-08-25 16:30:00+00:00,31.389999389648438
2023-08-25 17:30:00+00:00,31.5049991607666
2023-08-25 18:30:00+00:00,31.540000915527344
2023-08-25 19:30:00+00:00,31.489999771118164
2023-08-25 20:00:00+00:00,31.48
2023-08-25 22:00:00+00:00,31.3
2023-08-28 09:00:00+00:00,31.62
2023-08-28 12:00:00+00:00,31.48
2023-08-28 13:30:00+00:00,31.790000915527344
2023-08-28 14:30:00+00:00,31.735000610351562
2023-08-28 15:30:00+00:00,31.770000457763672
2023-08-28 16:30:00+00:00,31.789499282836914
2023-08-28 17:30:00+00:00,31.735000610351562
2023-08-28 18:30:00+00:00,31.7549991607666
2023-08-28 19:30:00+00:00,31.81999969482422
2023-08-28 20:00:00+00:00,31.66
2023-08-28 22:00:00+00:00,31.889
2023-08-29 08:00:00+00:00,31.82
2023-08-29 12:00:00+00:00,31.77
2023-08-29 13:30:00+00:00,32.02000045776367
2023-08-29 14:30:00+00:00,32.005001068115234
2023-08-29 15:30:00+00:00,32.029998779296875
2023-08-29 16:30:00+00:00,32.064998626708984
2023-08-29 17:30:00+00:00,32.05500030517578
2023-08-29 18:30:00+00:00,32.13999938964844
2023-08-29 19:30:00+00:00,32.150001525878906
2023-08-29 20:00:00+00:00,32.16
2023-08-30 12:00:00+00:00,32.28
2023-08-30 13:00:00+00:00,32.31
2023-08-30 13:30:00+00:00,32.28499984741211
2023-08-30 14:30:00+00:00,32.33000183105469
2023-08-30 15:30:00+00:00,32.33000183105469
2023-08-30 16:30:00+00:00,32.31999969482422
2023-08-30 17:30:00+00:00,32.2400016784668
2023-08-30 18:30:00+00:00,32.27000045776367
2023-08-30 19:30:00+00:00,32.279998779296875
2023-08-30 20:00:00+00:00,32.28
2023-08-31 08:00:00+00:00,32.28
2023-08-31 12:00:00+00:00,32.14
2023-08-31 13:30:00+00:00,32.16999816894531
2023-08-31 14:30:00+00:00,32.08000183105469
2023-08-31 15:30:00+00:00,31.954999923706055
2023-08-31 16:30:00+00:00,32.005001068115234
2023-08-31 17:30:00+00:00,32.03990173339844
2023-08-31 18:30:00+00:00,31.989999771118164
2023-08-31 19:30:00+00:00,31.985000610351562
2023-08-31 20:00:00+00:00,31.87
2023-09-01 12:00:00+00:00,32.27
2023-09-01 13:30:00+00:00,32.13999938964844
2023-09-01 14:30:00+00:00,31.9950008392334
2023-09-01 15:30:00+00:00,31.985000610351562
2023-09-01 16:30:00+00:00,32.005001068115234
2023-09-01 17:30:00+00:00,32.0
2023-09-01 18:30:00+00:00,32.029998779296875
2023-09-01 19:30:00+00:00,32.04999923706055
2023-09-01 20:00:00+00:00,32.05
2023-09-05 08:00:00+00:00,31.64
2023-09-05 09:00:00+00:00,31.77
2023-09-05 11:00:00+00:00,31.81
2023-09-05 12:00:00+00:00,31.82
2023-09-05 13:30:00+00:00,31.8799991607666
2023-09-05 14:30:00+00:00,31.78499984741211
2023-09-05 15:30:00+00:00,31.815000534057617
2023-09-05 16:30:00+00:00,31.76650047302246
2023-09-05 17:30:00+00:00,31.760000228881836
2023-09-05 18:30:00+00:00,31.729999542236328
2023-09-05 19:30:00+00:00,31.719999313354492
2023-09-05 20:00:00+00:00,31.73
2023-09-05 21:00:00+00:00,31.25
2023-09-06 08:00:00+00:00,31.54
2023-09-06 12:00:00+00:00,31.6
2023-09-06 13:30:00+00:00,31.559900283813477
2023-09-06 14:30:00+00:00,31.57990074157715
2023-09-06 15:30:00+00:00,31.53499984741211
2023-09-06 16:30:00+00:00,31.53499984741211
2023-09-06 17:30:00+00:00,31.565000534057617
2023-09-06 18:30:00+00:00,31.579999923706055
2023-09-06 19:30:00+00:00,31.56999969482422
2023-09-06 20:00:00+00:00,31.56
2023-09-06 21:00:00+00:00,31.47
2023-09-07 09:00:00+00:00,31.58
2023-09-07 13:30:00+00:00,31.524999618530273
2023-09-07 14:30:00+00:00,31.600099563598633
2023-09-07 15:30:00+00:00,31.634199142456055
2023-09-07 16:30:00+00:00,31.639999389648438
2023-09-07 17:30:00+00:00,31.59000015258789
2023-09-07 18:30:00+00:00,31.600000381469727
2023-09-07 19:30:00+00:00,31.59000015258789
2023-09-07 20:00:00+00:00,31.48
2023-09-08 08:00:00+00:00,31.58
2023-09-08 09:00:00+00:00,31.42
2023-09-08 12:00:00+00:00,31.52
2023-09-08 13:00:00+00:00,31.66
2023-09-08 13:30:00+00:00,31.809999465942383
2023-09-08 14:30:00+00:00,31.780000686645508
2023-09-08 15:30:00+00:00,31.790000915527344
2023-09-08 16:30:00+00:00,31.774999618530273
2023-09-08 17:30:00+00:00,31.7450008392334
2023-09-08 18:30:00+00:00,31.739999771118164
2023-09-08 19:30:00+00:00,31.760000228881836
2023-09-08 20:00:00+00:00,31.66
2023-09-11 10:00:00+00:00,31.91
2023-09-11 12:00:00+00:00,31.92
2023-09-11 13:30:00+00:00,32.02000045776367
2023-09-11 14:30:00+00:00,31.989999771118164
2023-09-11 15:30:00+00:00,32.060001373291016
2023-09-11 16:30:00+00:00,32.02790069580078
2023-09-11 17:30:00+00:00,31.9950008392334
2023-09-11 18:30:00+00:00,31.9950008392334
2023-09-11 19:30:00+00:00,32.0
2023-09-11 20:00:00+00:00,32.0
2023-09-12 08:00:00+00:00,31.94
2023-09-12 10:00:00+00:00,32.01
2023-09-12 12:00:00+00:00,32.0
2023-09-12 13:30:00+00:00,31.954999923706055
2023-09-12 14:30:00+00:00,32.03499984741211
2023-09-12 15:30:00+00:00,32.084999084472656
2023-09-12 16:30:00+00:00,32.119998931884766
2023-09-12 17:30:00+00:00,32.095001220703125
2023-09-12 18:30:00+00:00,32.01499938964844
2023-09-12 19:30:00+00:00,32.0
2023-09-12 20:00:00+00:00,31.55
2023-09-13 12:00:00+00:00,31.96
2023-09-13 13:00:00+00:00,32.02
2023-09-13 13:30:00+00:00,32.029998779296875
2023-09-13 14:30:00+00:00,32.11000061035156
2023-09-13 15:30:00+00:00,32.060001373291016
2023-09-13 16:30:00+00:00,32.040000915527344
2023-09-13 17:30:00+00:00,32.03499984741211
2023-09-13 18:30:00+00:00,31.979999542236328
2023-09-13 19:30:00+00:00,32.02000045776367
2023-09-13 20:00:00+00:00,31.92
2023-09-13 21:00:00+00:00,32.01
2023-09-13 22:00:00+00:00,32.12
2023-09-14 09:00:00+00:00,32.17
2023-09-14 10:00:00+00:00,32.23
2023-09-14 11:00:00+00:00,32.36
2023-09-14 12:00:00+00:00,32.24
2023-09-14 13:00:00+00:00,32.33
2023-09-14 13:30:00+00:00,32.37009811401367
2023-09-14 14:30:00+00:00,32.525001525878906
2023-09-14 15:30:00+00:00,32.4900016784668
2023-09-14 16:30:00+00:00,32.529998779296875
2023-09-14 17:30:00+00:00,32.51499938964844
2023-09-14 18:30:00+00:00,32.54999923706055
2023-09-14 19:30:00+00:00,32.560001373291016
2023-09-14 20:00:00+00:00,32.57
2023-09-14 21:00:00+00:00,32.57
2023-09-14 22:00:00+00:00,32.632
2023-09-15 11:00:00+00:00,32.68
2023-09-15 12:00:00+00:00,32.74
2023-09-15 13:30:00+00:00,32.685001373291016
2023-09-15 14:30:00+00:00,32.66999816894531
2023-09-15 15:30:00+00:00,32.56999969482422
2023-09-15 16:30:00+00:00,32.51499938964844
2023-09-15 17:30:00+00:00,32.519798278808594
2023-09-15 18:30:00+00:00,32.53499984741211
2023-09-15 19:30:00+00:00,32.4900016784668
2023-09-15 20:00:00+00:00,32.4
2023-09-18 10:00:00+00:00,32.49
2023-09-18 13:00:00+00:00,32.37
2023-09-18 13:30:00+00:00,32.275001525878906
2023-09-18 14:30:00+00:00,32.314998626708984
2023-09-18 15:30:00+00:00,32.349998474121094
2023-09-18 16:30:00+00:00,32.35499954223633
2023-09-18 17:30:00+00:00,32.314998626708984
2023-09-18 18:30:00+00:00,32.29999923706055
2023-09-18 19:30:00+00:00,32.34000015258789
2023-09-18 20:00:00+00:00,31.97
2023-09-19 10:00:00+00:00,32.36
2023-09-19 13:30:00+00:00,32.349998474121094
2023-09-19 14:30:00+00:00,32.34000015258789
2023-09-19 15:30:00+00:00,32.31999969482422
2023-09-19 16:30:00+00:00,32.314998626708984
2023-09-19 17:30:00+00:00,32.345001220703125
2023-09-19 18:30:00+00:00,32.3650016784668
2023-09-19 19:30:00+00:00,32.36000061035156
2023-09-19 20:00:00+00:00,32.29
2023-09-20 09:00:00+00:00,32.45
2023-09-20 12:00:00+00:00,32.37
2023-09-20 13:00:00+00:00,32.58
2023-09-20 13:30:00+00:00,32.720001220703125
2023-09-20 14:30:00+00:00,32.69499969482422
2023-09-20 15:30:00+00:00,32.73500061035156
2023-09-20 16:30:00+00:00,32.720001220703125
2023-09-20 17:30:00+00:00,32.619998931884766
2023-09-20 18:30:00+00:00,32.52000045776367
2023-09-20 19:30:00+00:00,32.40999984741211
2023-09-20 20:00:00+00:00,32.41
2023-09-21 12:00:00+00:00,32.26
2023-09-21 13:00:00+00:00,32.2705
2023-09-21 13:30:00+00:00,32.349998474121094
2023-09-21 14:30:00+00:00,32.220001220703125
2023-09-21 15:30:00+00:00,32.189998626708984
2023-09-21 16:30:00+00:00,32.2400016784668
2023-09-21 17:30:00+00:00,32.17499923706055
2023-09-21 18:30:00+00:00,32.10499954223633
2023-09-21 19:30:00+00:00,32.040000915527344
2023-09-21 20:00:00+00:00,31.94
2023-09-22 11:00:00+00:00,32.31
2023-09-22 13:00:00+00:00,32.31
2023-09-22 13:30:00+00:00,32.279998779296875
2023-09-22 14:30:00+00:00,32.15999984741211
2023-09-22 15:30:00+00:00,32.088600158691406
2023-09-22 16:30:00+00:00,32.060001373291016
2023-09-22 17:30:00+00:00,32.01499938964844
2023-09-22 18:30:00+00:00,32.079898834228516
2023-09-22 19:30:00+00:00,32.005001068115234
2023-09-22 20:00:00+00:00,31.68
2023-09-22 22:00:00+00:00,31.76
2023-09-25 11:00:00+00:00,31.87
2023-09-25 12:00:00+00:00,31.79
2023-09-25 13:30:00+00:00,31.6299991607666
2023-09-25 14:30:00+00:00,31.764999389648438
2023-09-25 15:30:00+00:00,31.875
2023-09-25 16:30:00+00:00,31.829999923706055
2023-09-25 17:30:00+00:00,31.831199645996094
2023-09-25 18:30:00+00:00,31.82990074157715
2023-09-25 19:30:00+00:00,31.860000610351562
2023-09-25 20:00:00+00:00,31.67
2023-09-25 21:00:00+00:00,31.7
2023-09-26 13:30:00+00:00,31.739999771118164
2023-09-26 14:30:00+00:00,31.69099998474121
2023-09-26 15:30:00+00:00,31.674999237060547
2023-09-26 16:30:00+00:00,31.639999389648438
2023-09-26 17:30:00+00:00,31.56999969482422
2023-09-26 18:30:00+00:00,31.545000076293945
2023-09-26 19:30:00+00:00,31.545000076293945
2023-09-26 20:00:00+00:00,31.5
2023-09-27 12:00:00+00:00,31.55
2023-09-27 13:30:00+00:00,31.510000228881836
2023-09-27 14:30:00+00:00,31.494199752807617
2023-09-27 15:30:00+00:00,31.3799991607666
2023-09-27 16:30:00+00:00,31.295000076293945
2023-09-27 17:30:00+00:00,31.375
2023-09-27 18:30:00+00:00,31.489999771118164
2023-09-27 19:30:00+00:00,31.5
2023-09-27 20:00:00+00:00,31.5
2023-09-28 11:00:00+00:00,31.51
2023-09-28 12:00:00+00:00,31.65
2023-09-28 13:30:00+00:00,31.649999618530273
2023-09-28 14:30:00+00:00,31.725000381469727
2023-09-28 15:30:00+00:00,31.834999084472656
2023-09-28 16:30:00+00:00,31.719999313354492
2023-09-28 17:30:00+00:00,31.739999771118164
2023-09-28 18:30:00+00:00,31.760000228881836
2023-09-28 19:30:00+00:00,31.719999313354492
2023-09-28 20:00:00+00:00,31.73
2023-09-29 12:00:00+00:00,32.05
2023-09-29 13:30:00+00:00,31.809999465942383
2023-09-29 14:30:00+00:00,31.799999237060547
2023-09-29 15:30:00+00:00,31.7549991607666
2023-09-29 16:30:00+00:00,31.649999618530273
2023-09-29 17:30:00+00:00,31.579999923706055
2023-09-29 18:30:00+00:00,31.649999618530273
2023-09-29 19:30:00+00:00,31.6299991607666
2023-09-29 20:00:00+00:00,31.64
2023-10-02 08:00:00+00:00,31.67
2023-10-02 09:00:00+00:00,31.35
2023-10-02 13:30:00+00:00,31.1299991607666
2023-10-02 14:30:00+00:00,31.15999984741211
2023-10-02 15:30:00+00:00,31.065000534057617
2023-10-02 16:30:00+00:00,31.05500030517578
2023-10-02 17:30:00+00:00,31.0049991607666
2023-10-02 18:30:00+00:00,31.024999618530273
2023-10-02 19:30:00+00:00,31.030000686645508
2023-10-02 20:00:00+00:00,30.97
2023-10-03 08:00:00+00:00,31.12
2023-10-03 11:00:00+00:00,31.0
2023-10-03 12:00:00+00:00,30.92
2023-10-03 13:30:00+00:00,30.8700008392334
2023-10-03 14:30:00+00:00,30.829999923706055
2023-10-03 15:30:00+00:00,30.915000915527344
2023-10-03 16:30:00+00:00,30.899999618530273
2023-10-03 17:30:00+00:00,30.790000915527344
2023-10-03 18:30:00+00:00,30.834999084472656
2023-10-03 19:30:00+00:00,30.850000381469727
2023-10-03 20:00:00+00:00,30.45
2023-10-04 09:00:00+00:00,31.0
2023-10-04 11:00:00+00:00,30.9
2023-10-04 12:00:00+00:00,31.04
2023-10-04 13:30:00+00:00,30.604999542236328
2023-10-04 14:30:00+00:00,30.7450008392334
2023-10-04 15:30:00+00:00,30.850000381469727
2023-10-04 16:30:00+00:00,30.768600463867188
2023-10-04 17:30:00+00:00,30.73419952392578
2023-10-04 18:30:00+00:00,30.809999465942383
2023-10-04 19:30:00+00:00,30.850000381469727
2023-10-04 20:00:00+00:00,30.73
2023-10-05 12:00:00+00:00,30.93
2023-10-05 13:30:00+00:00,31.079599380493164
2023-10-05 14:30:00+00:00,30.979999542236328
2023-10-05 15:30:00+00:00,31.03499984741211
2023-10-05 16:30:00+00:00,31.014999389648438
2023-10-05 17:30:00+00:00,31.06999969482422
2023-10-05 18:30:00+00:00,31.100000381469727
2023-10-05 19:30:00+00:00,31.084999084472656
2023-10-05 20:00:00+00:00,31.1
2023-10-06 11:00:00+00:00,31.18
2023-10-06 12:00:00+00:00,30.92
2023-10-06 13:30:00+00:00,31.020000457763672
2023-10-06 14:30:00+00:00,31.3799991607666
2023-10-06 15:30:00+00:00,31.434999465942383
2023-10-06 16:30:00+00:00,31.489999771118164
2023-10-06 17:30:00+00:00,31.524999618530273
2023-10-06 18:30:00+00:00,31.524999618530273
2023-10-06 19:30:00+00:00,31.469999313354492
2023-10-06 20:00:00+00:00,31.48
2023-10-09 11:00:00+00:00,31.26
2023-10-09 13:00:00+00:00,31.27
2023-10-09 13:30:00+00:00,31.315000534057617
2023-10-09 14:30:00+00:00,31.315000534057617
2023-10-09 15:30:00+00:00,31.280000686645508
2023-10-09 16:30:00+00:00,31.34000015258789
2023-10-09 17:30:00+00:00,31.524999618530273
2023-10-09 18:30:00+00:00,31.530000686645508
