time,VXX
2023-07-28 13:30:00+00:00,91.27999877929688
2023-07-28 14:30:00+00:00,91.5999984741211
2023-07-28 15:30:00+00:00,92.68000030517578
2023-07-28 16:30:00+00:00,92.83999633789062
2023-07-28 17:30:00+00:00,92.5999984741211
2023-07-28 18:30:00+00:00,91.73999786376953
2023-07-28 19:30:00+00:00,91.31999969482422
2023-07-28 20:00:00+00:00,91.8
2023-07-28 21:00:00+00:00,91.72
2023-07-28 22:00:00+00:00,91.36
2023-07-28 23:00:00+00:00,91.28
2023-07-31 08:00:00+00:00,90.88
2023-07-31 09:00:00+00:00,91.16
2023-07-31 11:00:00+00:00,90.88
2023-07-31 12:00:00+00:00,90.72
2023-07-31 13:00:00+00:00,90.96
2023-07-31 13:30:00+00:00,91.31999969482422
2023-07-31 14:30:00+00:00,92.0
2023-07-31 15:30:00+00:00,91.4000015258789
2023-07-31 16:30:00+00:00,91.76000213623047
2023-07-31 17:30:00+00:00,91.36000061035156
2023-07-31 18:30:00+00:00,90.80000305175781
2023-07-31 19:30:00+00:00,90.5999984741211
2023-07-31 20:00:00+00:00,90.68
2023-07-31 21:00:00+00:00,90.52
2023-07-31 22:00:00+00:00,90.8
2023-07-31 23:00:00+00:00,90.76
2023-08-01 08:00:00+00:00,91.4
2023-08-01 09:00:00+00:00,91.84
2023-08-01 10:00:00+00:00,92.0
2023-08-01 11:00:00+00:00,92.0
2023-08-01 12:00:00+00:00,92.52
2023-08-01 13:00:00+00:00,92.84
2023-08-01 13:30:00+00:00,92.95999908447266
2023-08-01 14:30:00+00:00,92.76000213623047
2023-08-01 15:30:00+00:00,93.31999969482422
2023-08-01 16:30:00+00:00,92.55999755859375
2023-08-01 17:30:00+00:00,92.19999694824219
2023-08-01 18:30:00+00:00,92.0
2023-08-01 19:30:00+00:00,91.83999633789062
2023-08-01 20:00:00+00:00,92.4
2023-08-01 21:00:00+00:00,95.0
2023-08-01 22:00:00+00:00,94.4
2023-08-01 23:00:00+00:00,94.5
2023-08-02 08:00:00+00:00,99.2
2023-08-02 09:00:00+00:00,97.0
2023-08-02 10:00:00+00:00,96.64
2023-08-02 11:00:00+00:00,96.04
2023-08-02 12:00:00+00:00,96.12
2023-08-02 13:00:00+00:00,98.04
2023-08-02 13:30:00+00:00,100.17880249023438
2023-08-02 14:30:00+00:00,100.0
2023-08-02 15:30:00+00:00,100.91999816894531
2023-08-02 16:30:00+00:00,100.91999816894531
2023-08-02 17:30:00+00:00,101.09639739990234
2023-08-02 18:30:00+00:00,102.4000015258789
2023-08-02 19:30:00+00:00,100.23999786376953
2023-08-02 20:00:00+00:00,100.76
2023-08-02 21:00:00+00:00,100.7596
2023-08-02 22:00:00+00:00,100.0
2023-08-02 23:00:00+00:00,99.88
2023-08-03 08:00:00+00:00,102.08
2023-08-03 09:00:00+00:00,101.92
2023-08-03 10:00:00+00:00,102.36
2023-08-03 11:00:00+00:00,102.68
2023-08-03 12:00:00+00:00,102.72
2023-08-03 13:00:00+00:00,103.0
2023-08-03 13:30:00+00:00,105.16000366210938
2023-08-03 14:30:00+00:00,101.80000305175781
2023-08-03 15:30:00+00:00,99.83999633789062
2023-08-03 16:30:00+00:00,98.72000122070312
2023-08-03 17:30:00+00:00,99.76000213623047
2023-08-03 18:30:00+00:00,100.12000274658203
2023-08-03 19:30:00+00:00,99.68000030517578
2023-08-03 20:00:00+00:00,99.4
2023-08-03 21:00:00+00:00,99.92
2023-08-03 22:00:00+00:00,99.16
2023-08-03 23:00:00+00:00,99.36
2023-08-04 08:00:00+00:00,97.52
2023-08-04 10:00:00+00:00,97.32
2023-08-04 11:00:00+00:00,98.28
2023-08-04 12:00:00+00:00,97.96
2023-08-04 13:00:00+00:00,96.6
2023-08-04 13:30:00+00:00,95.12000274658203
2023-08-04 14:30:00+00:00,95.0436019897461
2023-08-04 15:30:00+00:00,94.8323974609375
2023-08-04 16:30:00+00:00,95.76000213623047
2023-08-04 17:30:00+00:00,99.18319702148438
2023-08-04 18:30:00+00:00,103.23999786376953
2023-08-04 19:30:00+00:00,103.31999969482422
2023-08-04 20:00:00+00:00,102.84
2023-08-04 21:00:00+00:00,102.92
2023-08-04 22:00:00+00:00,103.08
2023-08-04 23:00:00+00:00,103.0
2023-08-07 08:00:00+00:00,101.8
2023-08-07 09:00:00+00:00,102.24
2023-08-07 10:00:00+00:00,102.76
2023-08-07 11:00:00+00:00,102.4
2023-08-07 12:00:00+00:00,102.56
2023-08-07 13:00:00+00:00,101.12
2023-08-07 13:30:00+00:00,99.4800033569336
2023-08-07 14:30:00+00:00,100.4800033569336
2023-08-07 15:30:00+00:00,99.63999938964844
2023-08-07 16:30:00+00:00,99.55999755859375
2023-08-07 17:30:00+00:00,99.16000366210938
2023-08-07 18:30:00+00:00,99.27999877929688
2023-08-07 19:30:00+00:00,97.95999908447266
2023-08-07 20:00:00+00:00,97.68
2023-08-07 21:00:00+00:00,98.2
2023-08-07 22:00:00+00:00,97.88
2023-08-07 23:00:00+00:00,97.88
2023-08-08 08:00:00+00:00,99.64
2023-08-08 09:00:00+00:00,100.52
2023-08-08 10:00:00+00:00,100.8
2023-08-08 11:00:00+00:00,102.6
2023-08-08 12:00:00+00:00,102.2868
2023-08-08 13:00:00+00:00,102.32
2023-08-08 13:30:00+00:00,106.68000030517578
2023-08-08 14:30:00+00:00,106.87999725341797
2023-08-08 15:30:00+00:00,105.9000015258789
2023-08-08 16:30:00+00:00,103.96040344238281
2023-08-08 17:30:00+00:00,102.12000274658203
2023-08-08 18:30:00+00:00,100.63999938964844
2023-08-08 19:30:00+00:00,99.80000305175781
2023-08-08 20:00:00+00:00,99.8
2023-08-08 21:00:00+00:00,99.94
2023-08-08 22:00:00+00:00,100.08
2023-08-08 23:00:00+00:00,100.08
2023-08-09 08:00:00+00:00,98.2
2023-08-09 09:00:00+00:00,98.0
2023-08-09 10:00:00+00:00,98.48
2023-08-09 11:00:00+00:00,98.92
2023-08-09 12:00:00+00:00,98.6
2023-08-09 13:00:00+00:00,98.64
2023-08-09 13:30:00+00:00,97.19999694824219
2023-08-09 14:30:00+00:00,101.04000091552734
2023-08-09 15:30:00+00:00,102.5199966430664
2023-08-09 16:30:00+00:00,99.19999694824219
2023-08-09 17:30:00+00:00,97.31999969482422
2023-08-09 18:30:00+00:00,97.55999755859375
2023-08-09 19:30:00+00:00,98.83999633789062
2023-08-09 20:00:00+00:00,98.92
2023-08-09 21:00:00+00:00,98.88
2023-08-09 22:00:00+00:00,98.88
2023-08-09 23:00:00+00:00,98.72
2023-08-10 08:00:00+00:00,97.0
2023-08-10 09:00:00+00:00,96.84
2023-08-10 10:00:00+00:00,97.2
2023-08-10 11:00:00+00:00,97.12
2023-08-10 12:00:00+00:00,96.84
2023-08-10 13:00:00+00:00,95.28
2023-08-10 13:30:00+00:00,94.2396011352539
2023-08-10 14:30:00+00:00,96.55999755859375
2023-08-10 15:30:00+00:00,98.27999877929688
2023-08-10 16:30:00+00:00,99.77999877929688
2023-08-10 17:30:00+00:00,100.04000091552734
2023-08-10 18:30:00+00:00,99.4000015258789
2023-08-10 19:30:00+00:00,99.23999786376953
2023-08-10 20:00:00+00:00,99.04
2023-08-10 21:00:00+00:00,98.8
2023-08-10 22:00:00+00:00,98.8
2023-08-10 23:00:00+00:00,98.56
2023-08-11 08:00:00+00:00,98.96
2023-08-11 09:00:00+00:00,99.08
2023-08-11 11:00:00+00:00,98.88
2023-08-11 12:00:00+00:00,98.76
2023-08-11 13:00:00+00:00,100.56
2023-08-11 13:30:00+00:00,97.68000030517578
2023-08-11 14:30:00+00:00,98.76000213623047
2023-08-11 15:30:00+00:00,97.63999938964844
2023-08-11 16:30:00+00:00,96.75599670410156
2023-08-11 17:30:00+00:00,96.36000061035156
2023-08-11 18:30:00+00:00,95.63999938964844
2023-08-11 19:30:00+00:00,95.4000015258789
2023-08-11 20:00:00+00:00,95.32
2023-08-11 21:00:00+00:00,95.52
2023-08-11 22:00:00+00:00,95.6
2023-08-11 23:00:00+00:00,95.68
2023-08-14 08:00:00+00:00,94.28
2023-08-14 09:00:00+00:00,95.48
2023-08-14 10:00:00+00:00,94.96
2023-08-14 11:00:00+00:00,95.24
2023-08-14 12:00:00+00:00,96.24
2023-08-14 13:00:00+00:00,96.48
2023-08-14 13:30:00+00:00,95.83999633789062
2023-08-14 14:30:00+00:00,94.44000244140625
2023-08-14 15:30:00+00:00,94.4031982421875
2023-08-14 16:30:00+00:00,93.5604019165039
2023-08-14 17:30:00+00:00,94.12000274658203
2023-08-14 18:30:00+00:00,94.44000244140625
2023-08-14 19:30:00+00:00,93.72000122070312
2023-08-14 20:00:00+00:00,93.68
2023-08-14 21:00:00+00:00,94.16
2023-08-14 22:00:00+00:00,93.44
2023-08-14 23:00:00+00:00,93.362
2023-08-15 08:00:00+00:00,95.8
2023-08-15 09:00:00+00:00,95.52
2023-08-15 10:00:00+00:00,96.76
2023-08-15 11:00:00+00:00,96.04
2023-08-15 12:00:00+00:00,96.4
2023-08-15 13:00:00+00:00,95.68
2023-08-15 13:30:00+00:00,98.63999938964844
2023-08-15 14:30:00+00:00,97.87999725341797
2023-08-15 15:30:00+00:00,97.5199966430664
2023-08-15 16:30:00+00:00,97.68720245361328
2023-08-15 17:30:00+00:00,98.5999984741211
2023-08-15 18:30:00+00:00,99.54000091552734
2023-08-15 19:30:00+00:00,99.0
2023-08-15 20:00:00+00:00,99.6
2023-08-15 21:00:00+00:00,99.6
2023-08-15 22:00:00+00:00,100.12
2023-08-15 23:00:00+00:00,99.76
2023-08-16 08:00:00+00:00,98.12
2023-08-16 10:00:00+00:00,99.4
2023-08-16 11:00:00+00:00,99.68
2023-08-16 12:00:00+00:00,100.0
2023-08-16 13:00:00+00:00,99.6
2023-08-16 13:30:00+00:00,97.27999877929688
2023-08-16 14:30:00+00:00,97.08000183105469
2023-08-16 15:30:00+00:00,99.47599792480469
2023-08-16 16:30:00+00:00,99.63999938964844
2023-08-16 17:30:00+00:00,98.04000091552734
2023-08-16 18:30:00+00:00,99.76000213623047
2023-08-16 19:30:00+00:00,100.76000213623047
2023-08-16 20:00:00+00:00,100.64
2023-08-16 21:00:00+00:00,100.6
2023-08-16 22:00:00+00:00,100.12
2023-08-16 23:00:00+00:00,100.52
2023-08-17 08:00:00+00:00,100.0
2023-08-17 09:00:00+00:00,100.04
2023-08-17 10:00:00+00:00,99.6
2023-08-17 11:00:00+00:00,99.68
2023-08-17 12:00:00+00:00,99.48
2023-08-17 13:00:00+00:00,99.52
2023-08-17 13:30:00+00:00,100.36000061035156
2023-08-17 14:30:00+00:00,101.5999984741211
2023-08-17 15:30:00+00:00,100.22000122070312
2023-08-17 16:30:00+00:00,100.87999725341797
2023-08-17 17:30:00+00:00,101.4800033569336
2023-08-17 18:30:00+00:00,103.63999938964844
2023-08-17 19:30:00+00:00,105.55999755859375
2023-08-17 20:00:00+00:00,105.56
2023-08-17 21:00:00+00:00,104.84
2023-08-17 22:00:00+00:00,105.84
2023-08-17 23:00:00+00:00,105.48
2023-08-18 08:00:00+00:00,105.32
2023-08-18 09:00:00+00:00,106.6
2023-08-18 10:00:00+00:00,105.8
2023-08-18 11:00:00+00:00,107.4
2023-08-18 12:00:00+00:00,108.4
2023-08-18 13:00:00+00:00,107.92
2023-08-18 13:30:00+00:00,108.27999877929688
2023-08-18 14:30:00+00:00,105.26000213623047
2023-08-18 15:30:00+00:00,104.31999969482422
2023-08-18 16:30:00+00:00,104.5199966430664
2023-08-18 17:30:00+00:00,103.37999725341797
2023-08-18 18:30:00+00:00,103.22000122070312
2023-08-18 19:30:00+00:00,103.16000366210938
2023-08-18 20:00:00+00:00,103.36
2023-08-18 21:00:00+00:00,102.48
2023-08-18 22:00:00+00:00,102.56
2023-08-18 23:00:00+00:00,102.84
2023-08-21 08:00:00+00:00,101.2
2023-08-21 09:00:00+00:00,100.72
2023-08-21 11:00:00+00:00,101.08
2023-08-21 12:00:00+00:00,100.68
2023-08-21 13:00:00+00:00,102.2
2023-08-21 13:30:00+00:00,102.44000244140625
2023-08-21 14:30:00+00:00,102.68000030517578
2023-08-21 15:30:00+00:00,102.16000366210938
2023-08-21 16:30:00+00:00,100.63999938964844
2023-08-21 17:30:00+00:00,100.19999694824219
2023-08-21 18:30:00+00:00,100.5
2023-08-21 19:30:00+00:00,100.12000274658203
2023-08-21 20:00:00+00:00,100.8
2023-08-21 21:00:00+00:00,100.6
2023-08-21 22:00:00+00:00,100.64
2023-08-21 23:00:00+00:00,100.8
2023-08-22 08:00:00+00:00,98.64
2023-08-22 09:00:00+00:00,99.36
2023-08-22 10:00:00+00:00,98.64
2023-08-22 11:00:00+00:00,98.24
2023-08-22 12:00:00+00:00,98.04
2023-08-22 13:00:00+00:00,98.5596
2023-08-22 13:30:00+00:00,101.36000061035156
2023-08-22 14:30:00+00:00,100.4800033569336
2023-08-22 15:30:00+00:00,101.32039642333984
2023-08-22 16:30:00+00:00,100.83999633789062
2023-08-22 17:30:00+00:00,100.76000213623047
2023-08-22 18:30:00+00:00,100.4000015258789
2023-08-22 19:30:00+00:00,100.5999984741211
2023-08-22 20:00:00+00:00,100.6
2023-08-22 21:00:00+00:00,100.8
2023-08-22 22:00:00+00:00,100.36
2023-08-22 23:00:00+00:00,100.72
2023-08-23 08:00:00+00:00,98.2
2023-08-23 09:00:00+00:00,98.12
2023-08-23 11:00:00+00:00,99.8
2023-08-23 12:00:00+00:00,100.4
2023-08-23 13:00:00+00:00,99.64
2023-08-23 13:30:00+00:00,97.83999633789062
2023-08-23 14:30:00+00:00,97.52320098876953
2023-08-23 15:30:00+00:00,97.80000305175781
2023-08-23 16:30:00+00:00,97.23999786376953
2023-08-23 17:30:00+00:00,97.62000274658203
2023-08-23 18:30:00+00:00,97.04000091552734
2023-08-23 19:30:00+00:00,97.23999786376953
2023-08-23 20:00:00+00:00,95.56
2023-08-23 21:00:00+00:00,95.8
2023-08-23 22:00:00+00:00,96.24
2023-08-23 23:00:00+00:00,96.0
2023-08-24 08:00:00+00:00,95.36
2023-08-24 09:00:00+00:00,95.84
2023-08-24 10:00:00+00:00,95.6
2023-08-24 11:00:00+00:00,95.36
2023-08-24 12:00:00+00:00,96.2
2023-08-24 13:00:00+00:00,95.8
2023-08-24 13:30:00+00:00,97.4800033569336
2023-08-24 14:30:00+00:00,98.4000015258789
2023-08-24 15:30:00+00:00,98.76000213623047
2023-08-24 16:30:00+00:00,99.23999786376953
2023-08-24 17:30:00+00:00,99.22000122070312
2023-08-24 18:30:00+00:00,99.68000030517578
2023-08-24 19:30:00+00:00,101.27999877929688
2023-08-24 20:00:00+00:00,101.68
2023-08-24 21:00:00+00:00,101.48
2023-08-24 22:00:00+00:00,100.88
2023-08-24 23:00:00+00:00,101.04
2023-08-25 08:00:00+00:00,100.08
2023-08-25 09:00:00+00:00,100.52
2023-08-25 10:00:00+00:00,100.28
2023-08-25 11:00:00+00:00,100.28
2023-08-25 12:00:00+00:00,99.84
2023-08-25 13:00:00+00:00,100.04
2023-08-25 13:30:00+00:00,99.72000122070312
2023-08-25 14:30:00+00:00,99.76000213623047
2023-08-25 15:30:00+00:00,98.04000091552734
2023-08-25 16:30:00+00:00,97.95999908447266
2023-08-25 17:30:00+00:00,97.04000091552734
2023-08-25 18:30:00+00:00,96.31999969482422
2023-08-25 19:30:00+00:00,96.68000030517578
2023-08-25 20:00:00+00:00,97.24
2023-08-25 21:00:00+00:00,97.0
2023-08-25 22:00:00+00:00,97.16
2023-08-25 23:00:00+00:00,97.2
2023-08-28 08:00:00+00:00,95.64
2023-08-28 10:00:00+00:00,95.88
2023-08-28 11:00:00+00:00,95.68
2023-08-28 12:00:00+00:00,95.04
2023-08-28 13:00:00+00:00,95.12
2023-08-28 13:30:00+00:00,93.5199966430664
2023-08-28 14:30:00+00:00,95.04000091552734
2023-08-28 15:30:00+00:00,94.4000015258789
2023-08-28 16:30:00+00:00,93.19999694824219
2023-08-28 17:30:00+00:00,94.0
2023-08-28 18:30:00+00:00,93.63999938964844
2023-08-28 19:30:00+00:00,92.97599792480469
2023-08-28 20:00:00+00:00,93.24
2023-08-28 21:00:00+00:00,93.24
2023-08-28 22:00:00+00:00,93.08
2023-08-28 23:00:00+00:00,93.04
2023-08-29 08:00:00+00:00,92.92
2023-08-29 10:00:00+00:00,92.6
2023-08-29 11:00:00+00:00,92.96
2023-08-29 12:00:00+00:00,93.6
2023-08-29 13:00:00+00:00,93.08
2023-08-29 13:30:00+00:00,90.44000244140625
2023-08-29 14:30:00+00:00,90.76000213623047
2023-08-29 15:30:00+00:00,91.04000091552734
2023-08-29 16:30:00+00:00,90.44000244140625
2023-08-29 17:30:00+00:00,91.36000061035156
2023-08-29 18:30:00+00:00,90.04000091552734
2023-08-29 19:30:00+00:00,90.44000244140625
2023-08-29 20:00:00+00:00,90.44
2023-08-29 21:00:00+00:00,90.4
2023-08-29 22:00:00+00:00,90.3988
2023-08-29 23:00:00+00:00,90.4
2023-08-30 08:00:00+00:00,90.76
2023-08-30 09:00:00+00:00,90.92
2023-08-30 10:00:00+00:00,90.68
2023-08-30 11:00:00+00:00,90.2
2023-08-30 12:00:00+00:00,89.84
2023-08-30 13:00:00+00:00,89.52
2023-08-30 13:30:00+00:00,89.91999816894531
2023-08-30 14:30:00+00:00,89.23999786376953
2023-08-30 15:30:00+00:00,88.27999877929688
2023-08-30 16:30:00+00:00,88.36000061035156
2023-08-30 17:30:00+00:00,89.12000274658203
2023-08-30 18:30:00+00:00,88.4000015258789
2023-08-30 19:30:00+00:00,87.63999938964844
2023-08-30 20:00:00+00:00,87.64
2023-08-30 21:00:00+00:00,87.84
2023-08-30 22:00:00+00:00,87.76
2023-08-30 23:00:00+00:00,87.76
2023-08-31 08:00:00+00:00,87.24
2023-08-31 09:00:00+00:00,87.56
2023-08-31 10:00:00+00:00,87.64
2023-08-31 11:00:00+00:00,87.52
2023-08-31 12:00:00+00:00,87.24
2023-08-31 13:00:00+00:00,87.68
2023-08-31 13:30:00+00:00,86.16000366210938
2023-08-31 14:30:00+00:00,86.54000091552734
2023-08-31 15:30:00+00:00,87.12000274658203
2023-08-31 16:30:00+00:00,86.5999984741211
2023-08-31 17:30:00+00:00,86.13999938964844
2023-08-31 18:30:00+00:00,85.91999816894531
2023-08-31 19:30:00+00:00,86.04000091552734
2023-08-31 20:00:00+00:00,85.88
2023-08-31 21:00:00+00:00,86.0
2023-08-31 22:00:00+00:00,86.0
2023-08-31 23:00:00+00:00,86.12
2023-09-01 08:00:00+00:00,85.2
2023-09-01 09:00:00+00:00,84.8
2023-09-01 11:00:00+00:00,84.92
2023-09-01 12:00:00+00:00,85.04
2023-09-01 13:00:00+00:00,84.52
2023-09-01 13:30:00+00:00,84.0
2023-09-01 14:30:00+00:00,84.95999908447266
2023-09-01 15:30:00+00:00,84.4000015258789
2023-09-01 16:30:00+00:00,84.23719787597656
2023-09-01 17:30:00+00:00,84.63999938964844
2023-09-01 18:30:00+00:00,84.95999908447266
2023-09-01 19:30:00+00:00,84.76000213623047
2023-09-01 20:00:00+00:00,85.0
2023-09-01 21:00:00+00:00,85.08
2023-09-01 22:00:00+00:00,84.92
2023-09-01 23:00:00+00:00,84.88
2023-09-05 08:00:00+00:00,86.4
2023-09-05 09:00:00+00:00,85.6
2023-09-05 10:00:00+00:00,85.04
2023-09-05 11:00:00+00:00,85.52
2023-09-05 12:00:00+00:00,85.4
2023-09-05 13:00:00+00:00,85.4
2023-09-05 13:30:00+00:00,85.76000213623047
2023-09-05 14:30:00+00:00,85.16000366210938
2023-09-05 15:30:00+00:00,84.67960357666016
2023-09-05 16:30:00+00:00,85.0999984741211
2023-09-05 17:30:00+00:00,84.4188003540039
2023-09-05 18:30:00+00:00,84.72039794921875
2023-09-05 19:30:00+00:00,85.31999969482422
2023-09-05 20:00:00+00:00,85.92
2023-09-05 21:00:00+00:00,85.48
2023-09-05 22:00:00+00:00,85.8
2023-09-05 23:00:00+00:00,85.84
2023-09-06 08:00:00+00:00,86.12
2023-09-06 09:00:00+00:00,86.0
2023-09-06 10:00:00+00:00,86.0
2023-09-06 11:00:00+00:00,85.76
2023-09-06 12:00:00+00:00,85.88
2023-09-06 13:00:00+00:00,85.96
2023-09-06 13:30:00+00:00,86.91999816894531
2023-09-06 14:30:00+00:00,86.4800033569336
2023-09-06 15:30:00+00:00,87.5999984741211
2023-09-06 16:30:00+00:00,88.04000091552734
2023-09-06 17:30:00+00:00,87.08000183105469
2023-09-06 18:30:00+00:00,86.83999633789062
2023-09-06 19:30:00+00:00,87.04000091552734
2023-09-06 20:00:00+00:00,86.8
2023-09-06 21:00:00+00:00,86.8
2023-09-06 22:00:00+00:00,86.68
2023-09-06 23:00:00+00:00,86.72
2023-09-07 08:00:00+00:00,88.6
2023-09-07 09:00:00+00:00,87.84
2023-09-07 10:00:00+00:00,87.64
2023-09-07 11:00:00+00:00,88.44
2023-09-07 12:00:00+00:00,88.4
2023-09-07 13:00:00+00:00,89.84
2023-09-07 13:30:00+00:00,90.31999969482422
2023-09-07 14:30:00+00:00,88.55999755859375
2023-09-07 15:30:00+00:00,88.0
2023-09-07 16:30:00+00:00,87.87999725341797
2023-09-07 17:30:00+00:00,88.04000091552734
2023-09-07 18:30:00+00:00,86.4800033569336
2023-09-07 19:30:00+00:00,86.91999816894531
2023-09-07 20:00:00+00:00,86.68
2023-09-07 21:00:00+00:00,86.8
2023-09-07 22:00:00+00:00,86.84
2023-09-07 23:00:00+00:00,86.76
2023-09-08 08:00:00+00:00,87.12
2023-09-08 09:00:00+00:00,88.44
2023-09-08 10:00:00+00:00,87.64
2023-09-08 11:00:00+00:00,87.72
2023-09-08 12:00:00+00:00,86.76
2023-09-08 13:00:00+00:00,86.72
2023-09-08 13:30:00+00:00,84.31999969482422
2023-09-08 14:30:00+00:00,84.160400390625
2023-09-08 15:30:00+00:00,84.55999755859375
2023-09-08 16:30:00+00:00,84.84040069580078
2023-09-08 17:30:00+00:00,84.95999908447266
2023-09-08 18:30:00+00:00,85.68000030517578
2023-09-08 19:30:00+00:00,85.0
2023-09-08 20:00:00+00:00,84.92
2023-09-08 21:00:00+00:00,84.96
2023-09-08 22:00:00+00:00,85.08
2023-09-08 23:00:00+00:00,85.04
2023-09-11 08:00:00+00:00,83.84
2023-09-11 09:00:00+00:00,83.92
2023-09-11 11:00:00+00:00,83.92
2023-09-11 12:00:00+00:00,83.96
2023-09-11 13:00:00+00:00,83.84
2023-09-11 13:30:00+00:00,83.91999816894531
2023-09-11 14:30:00+00:00,83.5999984741211
2023-09-11 15:30:00+00:00,83.19999694824219
2023-09-11 16:30:00+00:00,83.04000091552734
2023-09-11 17:30:00+00:00,82.8759994506836
2023-09-11 18:30:00+00:00,83.08000183105469
2023-09-11 19:30:00+00:00,83.12000274658203
2023-09-11 20:00:00+00:00,83.48
2023-09-11 21:00:00+00:00,83.1624
2023-09-11 22:00:00+00:00,83.56
2023-09-11 23:00:00+00:00,83.44
2023-09-12 08:00:00+00:00,84.16
2023-09-12 09:00:00+00:00,83.76
2023-09-12 11:00:00+00:00,84.2
2023-09-12 12:00:00+00:00,83.8
2023-09-12 13:00:00+00:00,84.04
2023-09-12 13:30:00+00:00,83.95999908447266
2023-09-12 14:30:00+00:00,83.87999725341797
2023-09-12 15:30:00+00:00,82.83999633789062
2023-09-12 16:30:00+00:00,82.33999633789062
2023-09-12 17:30:00+00:00,83.41999816894531
2023-09-12 18:30:00+00:00,84.27999877929688
2023-09-12 19:30:00+00:00,83.5999984741211
2023-09-12 20:00:00+00:00,83.56
2023-09-12 21:00:00+00:00,83.72
2023-09-12 22:00:00+00:00,83.72
2023-09-12 23:00:00+00:00,83.72
2023-09-13 09:00:00+00:00,84.2
2023-09-13 10:00:00+00:00,84.0
2023-09-13 11:00:00+00:00,84.0
2023-09-13 12:00:00+00:00,84.0
2023-09-13 13:00:00+00:00,83.36
2023-09-13 13:30:00+00:00,82.0
2023-09-13 14:30:00+00:00,81.83999633789062
2023-09-13 15:30:00+00:00,81.69999694824219
2023-09-13 16:30:00+00:00,81.69999694824219
2023-09-13 17:30:00+00:00,81.87999725341797
2023-09-13 18:30:00+00:00,82.68000030517578
2023-09-13 19:30:00+00:00,82.04000091552734
2023-09-13 20:00:00+00:00,81.88
2023-09-13 21:00:00+00:00,81.9596
2023-09-13 22:00:00+00:00,81.86
2023-09-13 23:00:00+00:00,81.76
2023-09-14 08:00:00+00:00,81.2
2023-09-14 09:00:00+00:00,81.44
2023-09-14 10:00:00+00:00,81.2
