time,GC=F
2026-04-09 15:50:00+00:00,4812.7001953125
2026-04-09 15:55:00+00:00,4817.39990234375
2026-04-09 16:00:00+00:00,4821.39990234375
2026-04-09 16:05:00+00:00,4816.7998046875
2026-04-09 16:10:00+00:00,4812.89990234375
2026-04-09 16:15:00+00:00,4820.2998046875
2026-04-09 16:20:00+00:00,4819.2001953125
2026-04-09 16:25:00+00:00,4817.2998046875
2026-04-09 16:30:00+00:00,4819.39990234375
2026-04-09 16:35:00+00:00,4817.2001953125
2026-04-09 16:40:00+00:00,4811.7001953125
2026-04-09 16:45:00+00:00,4808.7998046875
2026-04-09 16:50:00+00:00,4813.0
2026-04-09 16:55:00+00:00,4813.0
2026-04-09 17:00:00+00:00,4813.2998046875
2026-04-09 17:05:00+00:00,4817.2998046875
2026-04-09 17:10:00+00:00,4817.7001953125
2026-04-09 17:15:00+00:00,4822.0
2026-04-09 17:20:00+00:00,4817.0
2026-04-09 17:25:00+00:00,4817.10009765625
2026-04-09 17:30:00+00:00,4817.60009765625
2026-04-09 17:35:00+00:00,4823.2001953125
2026-04-09 17:40:00+00:00,4819.60009765625
2026-04-09 17:45:00+00:00,4825.10009765625
2026-04-09 17:50:00+00:00,4822.2001953125
2026-04-09 17:55:00+00:00,4822.2998046875
2026-04-09 18:00:00+00:00,4810.0
2026-04-09 18:05:00+00:00,4810.0
2026-04-09 18:10:00+00:00,4807.89990234375
2026-04-09 18:15:00+00:00,4810.0
2026-04-09 18:20:00+00:00,4804.2998046875
2026-04-09 18:25:00+00:00,4806.2998046875
2026-04-09 18:30:00+00:00,4801.2998046875
2026-04-09 18:35:00+00:00,4800.89990234375
2026-04-09 18:40:00+00:00,4795.0
2026-04-09 18:45:00+00:00,4797.0
2026-04-09 18:50:00+00:00,4794.10009765625
2026-04-09 18:55:00+00:00,4796.60009765625
2026-04-09 19:00:00+00:00,4800.60009765625
2026-04-09 19:05:00+00:00,4805.7998046875
2026-04-09 19:10:00+00:00,4803.2998046875
2026-04-09 19:15:00+00:00,4798.2998046875
2026-04-09 19:20:00+00:00,4800.39990234375
2026-04-09 19:25:00+00:00,4797.7001953125
2026-04-09 19:30:00+00:00,4795.60009765625
2026-04-09 19:35:00+00:00,4795.39990234375
2026-04-09 19:40:00+00:00,4796.2001953125
2026-04-09 19:45:00+00:00,4793.89990234375
2026-04-09 19:50:00+00:00,4796.2998046875
2026-04-09 19:55:00+00:00,4793.0
2026-04-09 20:00:00+00:00,4795.0
2026-04-09 20:05:00+00:00,4794.7001953125
2026-04-09 20:10:00+00:00,4793.89990234375
2026-04-09 20:15:00+00:00,4794.7001953125
2026-04-09 20:20:00+00:00,4796.5
2026-04-09 20:25:00+00:00,4794.2001953125
2026-04-09 20:30:00+00:00,4793.60009765625
2026-04-09 20:35:00+00:00,4788.5
2026-04-09 20:40:00+00:00,4788.7001953125
2026-04-09 20:45:00+00:00,4789.2001953125
2026-04-09 20:50:00+00:00,4792.5
2026-04-09 20:55:00+00:00,4790.5
2026-04-09 22:00:00+00:00,4796.7998046875
2026-04-09 22:05:00+00:00,4794.7001953125
2026-04-09 22:10:00+00:00,4793.7998046875
2026-04-09 22:15:00+00:00,4789.7998046875
2026-04-09 22:20:00+00:00,4790.7001953125
2026-04-09 22:25:00+00:00,4787.7001953125
2026-04-09 22:30:00+00:00,4788.7998046875
2026-04-09 22:35:00+00:00,4783.2001953125
2026-04-09 22:40:00+00:00,4785.0
2026-04-09 22:45:00+00:00,4784.10009765625
2026-04-09 22:50:00+00:00,4784.89990234375
2026-04-09 22:55:00+00:00,4787.60009765625
2026-04-09 23:00:00+00:00,4786.0
2026-04-09 23:05:00+00:00,4785.89990234375
2026-04-09 23:10:00+00:00,4782.7998046875
2026-04-09 23:15:00+00:00,4783.7001953125
2026-04-09 23:20:00+00:00,4781.0
2026-04-09 23:25:00+00:00,4781.2998046875
2026-04-09 23:30:00+00:00,4784.60009765625
2026-04-09 23:35:00+00:00,4783.5
2026-04-09 23:40:00+00:00,4783.2998046875
2026-04-09 23:45:00+00:00,4785.2998046875
2026-04-09 23:50:00+00:00,4785.2998046875
2026-04-09 23:55:00+00:00,4787.0
2026-04-10 00:00:00+00:00,4780.7998046875
2026-04-10 00:05:00+00:00,4777.2001953125
2026-04-10 00:10:00+00:00,4777.5
2026-04-10 00:15:00+00:00,4778.2998046875
2026-04-10 00:20:00+00:00,4777.60009765625
2026-04-10 00:25:00+00:00,4777.0
2026-04-10 00:30:00+00:00,4782.10009765625
2026-04-10 00:35:00+00:00,4782.7001953125
2026-04-10 00:40:00+00:00,4779.10009765625
2026-04-10 00:45:00+00:00,4779.10009765625
2026-04-10 00:50:00+00:00,4779.7001953125
2026-04-10 00:55:00+00:00,4786.39990234375
2026-04-10 01:00:00+00:00,4784.39990234375
2026-04-10 01:05:00+00:00,4782.2998046875
2026-04-10 01:10:00+00:00,4783.7998046875
2026-04-10 01:15:00+00:00,4787.10009765625
2026-04-10 01:20:00+00:00,4782.0
2026-04-10 01:25:00+00:00,4785.7001953125
2026-04-10 01:30:00+00:00,4794.5
2026-04-10 01:35:00+00:00,4795.7001953125
2026-04-10 01:40:00+00:00,4794.89990234375
2026-04-10 01:45:00+00:00,4789.2998046875
2026-04-10 01:50:00+00:00,4788.39990234375
2026-04-10 01:55:00+00:00,4787.2998046875
2026-04-10 02:00:00+00:00,4777.89990234375
2026-04-10 02:05:00+00:00,4781.7001953125
2026-04-10 02:10:00+00:00,4774.89990234375
2026-04-10 02:15:00+00:00,4770.39990234375
2026-04-10 02:20:00+00:00,4767.89990234375
2026-04-10 02:25:00+00:00,4766.7001953125
2026-04-10 02:30:00+00:00,4766.5
2026-04-10 02:35:00+00:00,4770.10009765625
2026-04-10 02:40:00+00:00,4771.89990234375
2026-04-10 02:45:00+00:00,4772.0
2026-04-10 02:50:00+00:00,4772.10009765625
2026-04-10 02:55:00+00:00,4775.5
2026-04-10 03:00:00+00:00,4777.60009765625
2026-04-10 03:05:00+00:00,4780.7001953125
2026-04-10 03:10:00+00:00,4782.7001953125
2026-04-10 03:15:00+00:00,4784.39990234375
2026-04-10 03:20:00+00:00,4781.5
2026-04-10 03:25:00+00:00,4779.2001953125
2026-04-10 03:30:00+00:00,4785.7001953125
2026-04-10 03:35:00+00:00,4788.7998046875
2026-04-10 03:40:00+00:00,4788.89990234375
2026-04-10 03:45:00+00:00,4790.60009765625
2026-04-10 03:50:00+00:00,4788.2001953125
2026-04-10 03:55:00+00:00,4789.10009765625
2026-04-10 04:00:00+00:00,4790.89990234375
2026-04-10 04:05:00+00:00,4789.7001953125
2026-04-10 04:10:00+00:00,4790.7001953125
2026-04-10 04:15:00+00:00,4794.10009765625
2026-04-10 04:20:00+00:00,4790.60009765625
2026-04-10 04:25:00+00:00,4789.2998046875
2026-04-10 04:30:00+00:00,4787.39990234375
2026-04-10 04:35:00+00:00,4787.2001953125
2026-04-10 04:40:00+00:00,4786.5
2026-04-10 04:45:00+00:00,4786.89990234375
2026-04-10 04:50:00+00:00,4786.60009765625
2026-04-10 04:55:00+00:00,4781.7998046875
2026-04-10 05:00:00+00:00,4786.2001953125
2026-04-10 05:05:00+00:00,4785.39990234375
2026-04-10 05:10:00+00:00,4783.7998046875
2026-04-10 05:15:00+00:00,4783.60009765625
2026-04-10 05:20:00+00:00,4784.7001953125
2026-04-10 05:25:00+00:00,4783.7001953125
2026-04-10 05:30:00+00:00,4788.2998046875
2026-04-10 05:35:00+00:00,4788.7998046875
2026-04-10 05:40:00+00:00,4788.2998046875
