time,LQD
2026-03-25 15:40:00+00:00,108.95999908447266
2026-03-25 15:45:00+00:00,108.91999816894531
2026-03-25 15:50:00+00:00,108.91000366210938
2026-03-25 15:55:00+00:00,108.91500091552734
2026-03-25 16:00:00+00:00,108.97000122070312
2026-03-25 16:05:00+00:00,108.94999694824219
2026-03-25 16:10:00+00:00,108.91500091552734
2026-03-25 16:15:00+00:00,108.91500091552734
2026-03-25 16:20:00+00:00,108.93000030517578
2026-03-25 16:25:00+00:00,108.94000244140625
2026-03-25 16:30:00+00:00,108.9800033569336
2026-03-25 16:35:00+00:00,108.99500274658203
2026-03-25 16:40:00+00:00,109.0199966430664
2026-03-25 16:45:00+00:00,109.0
2026-03-25 16:50:00+00:00,109.0199966430664
2026-03-25 16:55:00+00:00,108.97000122070312
2026-03-25 17:00:00+00:00,108.91500091552734
2026-03-25 17:05:00+00:00,108.87000274658203
2026-03-25 17:10:00+00:00,108.9000015258789
2026-03-25 17:15:00+00:00,108.86499786376953
2026-03-25 17:20:00+00:00,108.86000061035156
2026-03-25 17:25:00+00:00,108.91500091552734
2026-03-25 17:30:00+00:00,108.92500305175781
2026-03-25 17:35:00+00:00,108.95500183105469
2026-03-25 17:40:00+00:00,108.97000122070312
2026-03-25 17:45:00+00:00,108.94499969482422
2026-03-25 17:50:00+00:00,108.87999725341797
2026-03-25 17:55:00+00:00,108.88500213623047
2026-03-25 18:00:00+00:00,108.87999725341797
2026-03-25 18:05:00+00:00,108.88009643554688
2026-03-25 18:10:00+00:00,108.8949966430664
2026-03-25 18:15:00+00:00,108.83499908447266
2026-03-25 18:20:00+00:00,108.81999969482422
2026-03-25 18:25:00+00:00,108.80999755859375
2026-03-25 18:30:00+00:00,108.86499786376953
2026-03-25 18:35:00+00:00,108.8499984741211
2026-03-25 18:40:00+00:00,108.84500122070312
2026-03-25 18:45:00+00:00,108.83999633789062
2026-03-25 18:50:00+00:00,108.83499908447266
2026-03-25 18:55:00+00:00,108.7750015258789
2026-03-25 19:00:00+00:00,108.76499938964844
2026-03-25 19:05:00+00:00,108.73500061035156
2026-03-25 19:10:00+00:00,108.7300033569336
2026-03-25 19:15:00+00:00,108.74500274658203
2026-03-25 19:20:00+00:00,108.74500274658203
2026-03-25 19:25:00+00:00,108.75499725341797
2026-03-25 19:30:00+00:00,108.7750015258789
2026-03-25 19:35:00+00:00,108.76499938964844
2026-03-25 19:40:00+00:00,108.75499725341797
2026-03-25 19:45:00+00:00,108.75499725341797
2026-03-25 19:50:00+00:00,108.73999786376953
2026-03-25 19:55:00+00:00,108.75
2026-03-25 20:00:00+00:00,108.73
2026-03-25 20:10:00+00:00,108.68
2026-03-25 20:15:00+00:00,108.73
2026-03-25 20:25:00+00:00,108.66
2026-03-25 20:30:00+00:00,108.66
2026-03-25 20:45:00+00:00,108.5689
2026-03-25 21:00:00+00:00,108.5689
2026-03-25 21:05:00+00:00,108.5689
2026-03-25 21:25:00+00:00,108.5689
2026-03-25 22:00:00+00:00,108.5689
2026-03-25 22:15:00+00:00,108.5689
2026-03-25 23:10:00+00:00,108.72
2026-03-25 23:25:00+00:00,108.58
2026-03-25 23:30:00+00:00,108.58
2026-03-25 23:45:00+00:00,108.68
2026-03-25 23:55:00+00:00,108.4601
2026-03-26 08:15:00+00:00,108.37
2026-03-26 08:30:00+00:00,108.37
2026-03-26 08:40:00+00:00,108.38
2026-03-26 08:45:00+00:00,108.38
2026-03-26 09:00:00+00:00,108.38
2026-03-26 09:15:00+00:00,108.38
2026-03-26 09:30:00+00:00,108.38
2026-03-26 09:35:00+00:00,108.27
2026-03-26 09:45:00+00:00,108.27
2026-03-26 10:00:00+00:00,108.3
2026-03-26 10:15:00+00:00,108.3
2026-03-26 10:30:00+00:00,108.3
2026-03-26 10:45:00+00:00,108.3
2026-03-26 11:00:00+00:00,108.3
2026-03-26 11:15:00+00:00,108.3
2026-03-26 11:30:00+00:00,108.3
2026-03-26 11:45:00+00:00,108.3
2026-03-26 12:00:00+00:00,108.335
2026-03-26 12:30:00+00:00,108.14
2026-03-26 12:45:00+00:00,108.14
2026-03-26 13:00:00+00:00,108.14
2026-03-26 13:10:00+00:00,108.3
2026-03-26 13:30:00+00:00,108.30000305175781
2026-03-26 13:35:00+00:00,108.2699966430664
2026-03-26 13:40:00+00:00,108.45999908447266
2026-03-26 13:45:00+00:00,108.48500061035156
2026-03-26 13:50:00+00:00,108.48500061035156
2026-03-26 13:55:00+00:00,108.5
2026-03-26 14:00:00+00:00,108.5
2026-03-26 14:05:00+00:00,108.4800033569336
2026-03-26 14:10:00+00:00,108.53500366210938
2026-03-26 14:15:00+00:00,108.5250015258789
2026-03-26 14:20:00+00:00,108.49500274658203
2026-03-26 14:25:00+00:00,108.49500274658203
2026-03-26 14:30:00+00:00,108.51499938964844
2026-03-26 14:35:00+00:00,108.49040222167969
2026-03-26 14:40:00+00:00,108.3949966430664
2026-03-26 14:45:00+00:00,108.375
2026-03-26 14:50:00+00:00,108.33499908447266
2026-03-26 14:55:00+00:00,108.43000030517578
2026-03-26 15:00:00+00:00,108.375
2026-03-26 15:05:00+00:00,108.38999938964844
2026-03-26 15:10:00+00:00,108.37000274658203
2026-03-26 15:15:00+00:00,108.3499984741211
2026-03-26 15:20:00+00:00,108.3499984741211
2026-03-26 15:25:00+00:00,108.34020233154297
2026-03-26 15:30:00+00:00,108.29499816894531
2026-03-26 15:35:00+00:00,108.31999969482422
2026-03-26 15:40:00+00:00,108.2750015258789
2026-03-26 15:45:00+00:00,108.29000091552734
2026-03-26 15:50:00+00:00,108.33000183105469
2026-03-26 15:55:00+00:00,108.31999969482422
2026-03-26 16:00:00+00:00,108.2750015258789
2026-03-26 16:05:00+00:00,108.30010223388672
2026-03-26 16:10:00+00:00,108.29989624023438
2026-03-26 16:15:00+00:00,108.25
2026-03-26 16:20:00+00:00,108.2300033569336
2026-03-26 16:25:00+00:00,108.19499969482422
2026-03-26 16:30:00+00:00,108.17500305175781
2026-03-26 16:35:00+00:00,108.0999984741211
2026-03-26 16:40:00+00:00,108.11000061035156
2026-03-26 16:45:00+00:00,108.03500366210938
2026-03-26 16:50:00+00:00,108.09500122070312
2026-03-26 16:55:00+00:00,108.06500244140625
2026-03-26 17:00:00+00:00,108.05000305175781
2026-03-26 17:05:00+00:00,108.0999984741211
2026-03-26 17:10:00+00:00,108.06999969482422
2026-03-26 17:15:00+00:00,108.0250015258789
2026-03-26 17:20:00+00:00,107.94999694824219
2026-03-26 17:25:00+00:00,107.99500274658203
2026-03-26 17:30:00+00:00,108.00499725341797
2026-03-26 17:35:00+00:00,107.98500061035156
2026-03-26 17:40:00+00:00,107.91000366210938
2026-03-26 17:45:00+00:00,107.88500213623047
2026-03-26 17:50:00+00:00,107.86000061035156
2026-03-26 17:55:00+00:00,107.86990356445312
2026-03-26 18:00:00+00:00,107.92500305175781
2026-03-26 18:05:00+00:00,107.91500091552734
2026-03-26 18:10:00+00:00,107.94499969482422
2026-03-26 18:15:00+00:00,107.93499755859375
2026-03-26 18:20:00+00:00,107.90499877929688
2026-03-26 18:25:00+00:00,107.9000015258789
2026-03-26 18:30:00+00:00,107.98030090332031
2026-03-26 18:35:00+00:00,108.02999877929688
2026-03-26 18:40:00+00:00,108.0250015258789
2026-03-26 18:45:00+00:00,108.04499816894531
2026-03-26 18:50:00+00:00,108.04550170898438
2026-03-26 18:55:00+00:00,108.01010131835938
2026-03-26 19:00:00+00:00,108.03500366210938
2026-03-26 19:05:00+00:00,107.97000122070312
2026-03-26 19:10:00+00:00,107.94000244140625
2026-03-26 19:15:00+00:00,108.00499725341797
2026-03-26 19:20:00+00:00,108.00499725341797
2026-03-26 19:25:00+00:00,107.9800033569336
2026-03-26 19:30:00+00:00,107.96499633789062
2026-03-26 19:35:00+00:00,107.9749984741211
2026-03-26 19:40:00+00:00,107.95500183105469
2026-03-26 19:45:00+00:00,107.96499633789062
2026-03-26 19:50:00+00:00,107.94999694824219
2026-03-26 19:55:00+00:00,107.88999938964844
2026-03-26 20:00:00+00:00,107.87
2026-03-26 20:05:00+00:00,107.88
2026-03-26 20:10:00+00:00,108.39
2026-03-26 20:15:00+00:00,107.88
2026-03-26 20:20:00+00:00,107.88
2026-03-26 20:25:00+00:00,108.16
2026-03-26 20:30:00+00:00,108.16
2026-03-26 20:45:00+00:00,108.16
2026-03-26 21:00:00+00:00,108.16
2026-03-26 21:10:00+00:00,108.08
2026-03-26 21:30:00+00:00,108.08
2026-03-26 22:00:00+00:00,108.08
2026-03-26 22:05:00+00:00,108.03
2026-03-26 22:10:00+00:00,107.96
2026-03-26 22:15:00+00:00,107.96
2026-03-26 23:20:00+00:00,108.0
2026-03-26 23:30:00+00:00,108.0
2026-03-26 23:45:00+00:00,108.0
2026-03-27 08:00:00+00:00,107.5
2026-03-27 08:05:00+00:00,107.5
2026-03-27 09:00:00+00:00,107.5
2026-03-27 09:15:00+00:00,107.5
2026-03-27 09:30:00+00:00,107.5
2026-03-27 09:45:00+00:00,107.5
2026-03-27 10:00:00+00:00,107.5
2026-03-27 10:15:00+00:00,107.5
2026-03-27 10:30:00+00:00,107.5
2026-03-27 10:45:00+00:00,107.5
2026-03-27 10:55:00+00:00,107.71
2026-03-27 11:00:00+00:00,107.68
2026-03-27 11:05:00+00:00,107.68
2026-03-27 11:15:00+00:00,107.68
2026-03-27 11:30:00+00:00,107.68
2026-03-27 11:45:00+00:00,107.68
2026-03-27 12:00:00+00:00,107.64
2026-03-27 12:05:00+00:00,107.67
2026-03-27 12:45:00+00:00,107.47
2026-03-27 12:55:00+00:00,107.58
2026-03-27 13:00:00+00:00,107.58
2026-03-27 13:30:00+00:00,107.41500091552734
2026-03-27 13:35:00+00:00,107.48999786376953
2026-03-27 13:40:00+00:00,107.51000213623047
2026-03-27 13:45:00+00:00,107.4749984741211
2026-03-27 13:50:00+00:00,107.48500061035156
2026-03-27 13:55:00+00:00,107.47000122070312
2026-03-27 14:00:00+00:00,107.56500244140625
2026-03-27 14:05:00+00:00,107.55000305175781
2026-03-27 14:10:00+00:00,107.56500244140625
2026-03-27 14:15:00+00:00,107.58999633789062
2026-03-27 14:20:00+00:00,107.55999755859375
2026-03-27 14:25:00+00:00,107.54000091552734
2026-03-27 14:30:00+00:00,107.62999725341797
2026-03-27 14:35:00+00:00,107.57679748535156
2026-03-27 14:40:00+00:00,107.58499908447266
2026-03-27 14:45:00+00:00,107.58499908447266
2026-03-27 14:50:00+00:00,107.62999725341797
2026-03-27 14:55:00+00:00,107.65499877929688
2026-03-27 15:00:00+00:00,107.68000030517578
2026-03-27 15:05:00+00:00,107.62999725341797
2026-03-27 15:10:00+00:00,107.6449966430664
2026-03-27 15:15:00+00:00,107.63500213623047
2026-03-27 15:20:00+00:00,107.76000213623047
2026-03-27 15:25:00+00:00,107.81999969482422
2026-03-27 15:30:00+00:00,107.83499908447266
2026-03-27 15:35:00+00:00,107.82990264892578
2026-03-27 15:40:00+00:00,107.81999969482422
2026-03-27 15:45:00+00:00,107.83000183105469
2026-03-27 15:50:00+00:00,107.80999755859375
2026-03-27 15:55:00+00:00,107.7750015258789
2026-03-27 16:00:00+00:00,107.76000213623047
2026-03-27 16:05:00+00:00,107.70500183105469
2026-03-27 16:10:00+00:00,107.70999908447266
2026-03-27 16:15:00+00:00,107.73500061035156
2026-03-27 16:20:00+00:00,107.7249984741211
2026-03-27 16:25:00+00:00,107.7300033569336
2026-03-27 16:30:00+00:00,107.7699966430664
2026-03-27 16:35:00+00:00,107.75
2026-03-27 16:40:00+00:00,107.78500366210938
2026-03-27 16:45:00+00:00,107.83499908447266
2026-03-27 16:50:00+00:00,107.81500244140625
2026-03-27 16:55:00+00:00,107.81500244140625
2026-03-27 17:00:00+00:00,107.74500274658203
2026-03-27 17:05:00+00:00,107.76000213623047
2026-03-27 17:10:00+00:00,107.68499755859375
2026-03-27 17:15:00+00:00,107.6449966430664
2026-03-27 17:20:00+00:00,107.625
2026-03-27 17:25:00+00:00,107.63999938964844
2026-03-27 17:30:00+00:00,107.69400024414062
2026-03-27 17:35:00+00:00,107.7300033569336
2026-03-27 17:40:00+00:00,107.69999694824219
2026-03-27 17:45:00+00:00,107.69499969482422
2026-03-27 17:50:00+00:00,107.68499755859375
2026-03-27 17:55:00+00:00,107.65499877929688
2026-03-27 18:00:00+00:00,107.68499755859375
2026-03-27 18:05:00+00:00,107.65499877929688
2026-03-27 18:10:00+00:00,107.61499786376953
2026-03-27 18:15:00+00:00,107.63020324707031
2026-03-27 18:20:00+00:00,107.5999984741211
2026-03-27 18:25:00+00:00,107.55999755859375
2026-03-27 18:30:00+00:00,107.58499908447266
2026-03-27 18:35:00+00:00,107.57499694824219
2026-03-27 18:40:00+00:00,107.58499908447266
2026-03-27 18:45:00+00:00,107.57499694824219
2026-03-27 18:50:00+00:00,107.59500122070312
2026-03-27 18:55:00+00:00,107.55000305175781
2026-03-27 19:00:00+00:00,107.5250015258789
2026-03-27 19:05:00+00:00,107.5250015258789
2026-03-27 19:10:00+00:00,107.57499694824219
2026-03-27 19:15:00+00:00,107.56500244140625
2026-03-27 19:20:00+00:00,107.58000183105469
2026-03-27 19:25:00+00:00,107.57499694824219
2026-03-27 19:30:00+00:00,107.56999969482422
2026-03-27 19:35:00+00:00,107.58499908447266
2026-03-27 19:40:00+00:00,107.55500030517578
2026-03-27 19:45:00+00:00,107.55500030517578
2026-03-27 19:50:00+00:00,107.54499816894531
2026-03-27 19:55:00+00:00,107.62000274658203
2026-03-27 20:00:00+00:00,107.62
2026-03-27 20:10:00+00:00,107.62
2026-03-27 20:15:00+00:00,107.65
2026-03-27 20:30:00+00:00,107.65
2026-03-27 20:40:00+00:00,107.618
2026-03-27 20:45:00+00:00,107.618
2026-03-27 21:00:00+00:00,107.618
2026-03-27 21:15:00+00:00,107.618
2026-03-27 21:30:00+00:00,107.618
2026-03-27 21:35:00+00:00,107.618
2026-03-27 21:50:00+00:00,107.618
2026-03-27 22:15:00+00:00,107.618
2026-03-27 22:55:00+00:00,107.52
2026-03-30 08:00:00+00:00,107.6737
2026-03-30 08:05:00+00:00,107.6737
2026-03-30 08:20:00+00:00,107.6737
2026-03-30 08:30:00+00:00,107.9612
2026-03-30 08:35:00+00:00,107.9612
2026-03-30 08:45:00+00:00,108.0
2026-03-30 08:50:00+00:00,108.0
2026-03-30 09:05:00+00:00,108.0
2026-03-30 09:20:00+00:00,108.0
2026-03-30 09:35:00+00:00,108.0
2026-03-30 09:50:00+00:00,108.0
2026-03-30 10:00:00+00:00,107.97
2026-03-30 10:05:00+00:00,107.97
2026-03-30 10:20:00+00:00,107.97
2026-03-30 10:35:00+00:00,107.97
2026-03-30 10:40:00+00:00,107.88
2026-03-30 10:45:00+00:00,107.95
2026-03-30 10:50:00+00:00,107.95
2026-03-30 10:55:00+00:00,107.92
2026-03-30 11:00:00+00:00,108.01
2026-03-30 11:15:00+00:00,108.05
2026-03-30 11:20:00+00:00,108.16
2026-03-30 11:25:00+00:00,108.38
2026-03-30 11:30:00+00:00,108.3
2026-03-30 11:35:00+00:00,108.3
2026-03-30 11:40:00+00:00,108.32
2026-03-30 11:50:00+00:00,108.32
2026-03-30 11:55:00+00:00,108.28
2026-03-30 12:00:00+00:00,108.32
2026-03-30 12:10:00+00:00,108.25
2026-03-30 12:15:00+00:00,108.25
2026-03-30 12:40:00+00:00,108.32
2026-03-30 12:45:00+00:00,107.62
2026-03-30 12:50:00+00:00,108.17
2026-03-30 13:00:00+00:00,108.32
2026-03-30 13:05:00+00:00,108.32
2026-03-30 13:10:00+00:00,108.28
2026-03-30 13:30:00+00:00,108.34500122070312
2026-03-30 13:35:00+00:00,108.26499938964844
2026-03-30 13:40:00+00:00,108.24500274658203
2026-03-30 13:45:00+00:00,108.24500274658203
2026-03-30 13:50:00+00:00,108.29000091552734
2026-03-30 13:55:00+00:00,108.268798828125
2026-03-30 14:00:00+00:00,108.30500030517578
2026-03-30 14:05:00+00:00,108.33000183105469
2026-03-30 14:10:00+00:00,108.38500213623047
2026-03-30 14:15:00+00:00,108.37000274658203
2026-03-30 14:20:00+00:00,108.37000274658203
2026-03-30 14:25:00+00:00,108.34500122070312
2026-03-30 14:30:00+00:00,108.3499984741211
2026-03-30 14:35:00+00:00,108.36019897460938
2026-03-30 14:40:00+00:00,108.34500122070312
2026-03-30 14:45:00+00:00,108.37999725341797
2026-03-30 14:50:00+00:00,108.4000015258789
2026-03-30 14:55:00+00:00,108.46499633789062
2026-03-30 15:00:00+00:00,108.47000122070312
2026-03-30 15:05:00+00:00,108.41500091552734
2026-03-30 15:10:00+00:00,108.41999816894531
2026-03-30 15:15:00+00:00,108.44000244140625
2026-03-30 15:20:00+00:00,108.45500183105469
2026-03-30 15:25:00+00:00,108.43499755859375
2026-03-30 15:30:00+00:00,108.48999786376953
2026-03-30 15:35:00+00:00,108.4800033569336
2026-03-30 15:40:00+00:00,108.51499938964844
2026-03-30 15:45:00+00:00,108.4749984741211
2026-03-30 15:50:00+00:00,108.47000122070312
2026-03-30 15:55:00+00:00,108.44000244140625
2026-03-30 16:00:00+00:00,108.46499633789062
2026-03-30 16:05:00+00:00,108.46499633789062
2026-03-30 16:10:00+00:00,108.44999694824219
2026-03-30 16:15:00+00:00,108.46499633789062
2026-03-30 16:20:00+00:00,108.5
2026-03-30 16:25:00+00:00,108.47000122070312
2026-03-30 16:30:00+00:00,108.47000122070312
2026-03-30 16:35:00+00:00,108.51499938964844
2026-03-30 16:40:00+00:00,108.54010009765625
2026-03-30 16:45:00+00:00,108.55999755859375
2026-03-30 16:50:00+00:00,108.56500244140625
2026-03-30 16:55:00+00:00,108.55000305175781
2026-03-30 17:00:00+00:00,108.5199966430664
2026-03-30 17:05:00+00:00,108.55500030517578
2026-03-30 17:10:00+00:00,108.46499633789062
2026-03-30 17:15:00+00:00,108.44499969482422
2026-03-30 17:20:00+00:00,108.38500213623047
2026-03-30 17:25:00+00:00,108.37000274658203
2026-03-30 17:30:00+00:00,108.3550033569336
2026-03-30 17:35:00+00:00,108.3550033569336
2026-03-30 17:40:00+00:00,108.38500213623047
2026-03-30 17:45:00+00:00,108.34500122070312
2026-03-30 17:50:00+00:00,108.37000274658203
2026-03-30 17:55:00+00:00,108.375
2026-03-30 18:00:00+00:00,108.375
2026-03-30 18:05:00+00:00,108.375
2026-03-30 18:10:00+00:00,108.37999725341797
2026-03-30 18:15:00+00:00,108.4000015258789
2026-03-30 18:20:00+00:00,108.36499786376953
2026-03-30 18:25:00+00:00,108.31500244140625
2026-03-30 18:30:00+00:00,108.30500030517578
2026-03-30 18:35:00+00:00,108.29499816894531
2026-03-30 18:40:00+00:00,108.26499938964844
2026-03-30 18:45:00+00:00,108.28500366210938
2026-03-30 18:50:00+00:00,108.2750015258789
2026-03-30 18:55:00+00:00,108.26000213623047
2026-03-30 19:00:00+00:00,108.25499725341797
2026-03-30 19:05:00+00:00,108.26000213623047
2026-03-30 19:10:00+00:00,108.2249984741211
2026-03-30 19:15:00+00:00,108.25
2026-03-30 19:20:00+00:00,108.27999877929688
2026-03-30 19:25:00+00:00,108.28500366210938
2026-03-30 19:30:00+00:00,108.26000213623047
2026-03-30 19:35:00+00:00,108.26499938964844
2026-03-30 19:40:00+00:00,108.2750015258789
2026-03-30 19:45:00+00:00,108.25499725341797
2026-03-30 19:50:00+00:00,108.2699966430664
2026-03-30 19:55:00+00:00,108.30500030517578
2026-03-30 20:00:00+00:00,108.31
2026-03-30 20:05:00+00:00,108.31
2026-03-30 20:10:00+00:00,108.31
2026-03-30 20:15:00+00:00,108.31
2026-03-30 20:20:00+00:00,108.31
2026-03-30 20:45:00+00:00,108.07
2026-03-30 20:50:00+00:00,108.2788
2026-03-30 21:05:00+00:00,108.2788
2026-03-30 21:10:00+00:00,108.2788
2026-03-30 21:35:00+00:00,108.1992
2026-03-30 21:50:00+00:00,108.5279
2026-03-30 22:00:00+00:00,108.38
2026-03-30 22:05:00+00:00,108.4118
2026-03-30 22:20:00+00:00,108.4118
2026-03-30 22:40:00+00:00,108.3
2026-03-30 22:50:00+00:00,108.3
2026-03-30 23:05:00+00:00,108.29
2026-03-30 23:20:00+00:00,108.29
2026-03-30 23:35:00+00:00,108.29
2026-03-30 23:50:00+00:00,108.29
2026-03-31 08:00:00+00:00,108.47
2026-03-31 08:10:00+00:00,108.47
2026-03-31 08:25:00+00:00,108.47
2026-03-31 08:40:00+00:00,108.47
2026-03-31 08:55:00+00:00,108.47
2026-03-31 09:10:00+00:00,108.47
2026-03-31 09:20:00+00:00,108.51
2026-03-31 09:25:00+00:00,108.51
2026-03-31 09:40:00+00:00,108.51
2026-03-31 09:45:00+00:00,108.45
2026-03-31 09:50:00+00:00,108.47
2026-03-31 09:55:00+00:00,108.46
2026-03-31 10:00:00+00:00,108.46
2026-03-31 10:05:00+00:00,108.49
2026-03-31 10:10:00+00:00,108.49
2026-03-31 10:25:00+00:00,108.49
2026-03-31 10:40:00+00:00,108.4952
2026-03-31 10:55:00+00:00,108.4952
2026-03-31 11:10:00+00:00,108.5
2026-03-31 11:20:00+00:00,108.54
2026-03-31 11:25:00+00:00,108.54
2026-03-31 11:30:00+00:00,108.58
2026-03-31 11:40:00+00:00,108.6845
2026-03-31 11:45:00+00:00,108.8446
2026-03-31 11:50:00+00:00,108.7816
2026-03-31 11:55:00+00:00,108.76
2026-03-31 12:10:00+00:00,108.6
2026-03-31 12:25:00+00:00,108.6
2026-03-31 12:40:00+00:00,108.75
2026-03-31 12:55:00+00:00,108.75
2026-03-31 13:00:00+00:00,108.63
2026-03-31 13:05:00+00:00,108.6
2026-03-31 13:10:00+00:00,108.6
2026-03-31 13:30:00+00:00,108.76000213623047
2026-03-31 13:35:00+00:00,108.73500061035156
2026-03-31 13:40:00+00:00,108.69999694824219
2026-03-31 13:45:00+00:00,108.76499938964844
2026-03-31 13:50:00+00:00,108.80500030517578
2026-03-31 13:55:00+00:00,108.79000091552734
2026-03-31 14:00:00+00:00,108.7750015258789
2026-03-31 14:05:00+00:00,108.68499755859375
2026-03-31 14:10:00+00:00,108.79000091552734
2026-03-31 14:15:00+00:00,108.79499816894531
2026-03-31 14:20:00+00:00,108.7750015258789
2026-03-31 14:25:00+00:00,108.78500366210938
2026-03-31 14:30:00+00:00,108.7750015258789
2026-03-31 14:35:00+00:00,108.69000244140625
2026-03-31 14:40:00+00:00,108.66500091552734
2026-03-31 14:45:00+00:00,108.63500213623047
2026-03-31 14:50:00+00:00,108.65499877929688
2026-03-31 14:55:00+00:00,108.69499969482422
2026-03-31 15:00:00+00:00,108.69499969482422
2026-03-31 15:05:00+00:00,108.72000122070312
2026-03-31 15:10:00+00:00,108.7300033569336
2026-03-31 15:15:00+00:00,108.7249984741211
2026-03-31 15:20:00+00:00,108.7300033569336
2026-03-31 15:25:00+00:00,108.68000030517578
2026-03-31 15:30:00+00:00,108.66999816894531
2026-03-31 15:35:00+00:00,108.69999694824219
2026-03-31 15:40:00+00:00,108.69499969482422
2026-03-31 15:45:00+00:00,108.68499755859375
2026-03-31 15:50:00+00:00,108.70500183105469
2026-03-31 15:55:00+00:00,108.66000366210938
2026-03-31 16:00:00+00:00,108.63999938964844
2026-03-31 16:05:00+00:00,108.6500015258789
2026-03-31 16:10:00+00:00,108.625
2026-03-31 16:15:00+00:00,108.62999725341797
2026-03-31 16:20:00+00:00,108.67500305175781
2026-03-31 16:25:00+00:00,108.69000244140625
2026-03-31 16:30:00+00:00,108.71499633789062
2026-03-31 16:35:00+00:00,108.88999938964844
2026-03-31 16:40:00+00:00,109.08000183105469
2026-03-31 16:45:00+00:00,108.98999786376953
2026-03-31 16:50:00+00:00,109.01499938964844
2026-03-31 16:55:00+00:00,109.00499725341797
2026-03-31 17:00:00+00:00,109.08248901367188
2026-03-31 17:05:00+00:00,109.03500366210938
2026-03-31 17:10:00+00:00,109.0250015258789
2026-03-31 17:15:00+00:00,109.0199966430664
2026-03-31 17:20:00+00:00,109.04499816894531
2026-03-31 17:25:00+00:00,108.98999786376953
2026-03-31 17:30:00+00:00,109.04499816894531
2026-03-31 17:35:00+00:00,108.95999908447266
2026-03-31 17:40:00+00:00,108.94499969482422
2026-03-31 17:45:00+00:00,108.88999938964844
2026-03-31 17:50:00+00:00,108.92500305175781
2026-03-31 17:55:00+00:00,108.8550033569336
2026-03-31 18:00:00+00:00,108.88999938964844
2026-03-31 18:05:00+00:00,108.94000244140625
2026-03-31 18:10:00+00:00,108.95999908447266
2026-03-31 18:15:00+00:00,108.96499633789062
2026-03-31 18:20:00+00:00,108.92500305175781
2026-03-31 18:25:00+00:00,108.97319793701172
2026-03-31 18:30:00+00:00,108.96499633789062
2026-03-31 18:35:00+00:00,108.98999786376953
2026-03-31 18:40:00+00:00,108.96499633789062
2026-03-31 18:45:00+00:00,108.92500305175781
2026-03-31 18:50:00+00:00,108.96499633789062
2026-03-31 18:55:00+00:00,108.95999908447266
2026-03-31 19:00:00+00:00,108.91500091552734
2026-03-31 19:05:00+00:00,108.94000244140625
2026-03-31 19:10:00+00:00,108.98999786376953
2026-03-31 19:15:00+00:00,109.04499816894531
2026-03-31 19:20:00+00:00,109.06999969482422
2026-03-31 19:25:00+00:00,109.125
2026-03-31 19:30:00+00:00,109.15499877929688
2026-03-31 19:35:00+00:00,109.17500305175781
2026-03-31 19:40:00+00:00,109.15499877929688
